Configuration,average_best_objective,average_elapsed_time,diff_with_optimal
Dynamic,20718.0,0.0230782,0
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,13519.0,5.8974623863,7199.0
SSGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,13570.4,5.8661364899,7147.6
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,13496.3,6.724042235699999,7221.700000000001
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_OMP_2,13870.3,6.7467892997000005,6847.700000000001
SSGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,13707.6,6.7212161972,7010.4
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_SEQ,13834.0,5.856632869899999,6884.0
One-vs-OneGA_PopSize32_Evals500K_MR0.100000_CR_0.700000_SEQ,13819.9,6.808530297199999,6898.1
One-vs-OneGA_PopSize32_Evals500K_MR0.050000_CR_0.800000_OMP_2,13452.8,5.930811105199999,7265.200000000001
